Latitude,Longitude,UseCategory,Buildings,Units,Stories,Rooms,Beds,YearBuilt,Baths,Area,LandValue,ImprovementValue,HomeValue,LatestDocument
37.7288212,-122.2362515,Single-family Detached,1,1,1,6,3,1987,2.5,1632,134422,172446,306868,1986
37.7704746,-122.2631954,Single-family Detached,1,1,1,6,3,1906,1.5,1820,71406,238318,309724,1986
37.7597386,-122.2436886,Single-family Attached,1,2,2,11,5,1913,2.0,2762,194403,117999,312402,1986
37.7623568,-122.2639044,Single-family Detached,1,1,1,6,4,1963,2.0,1393,107109,210113,317222,1986
37.7467368,-122.252073,Single-family Detached,1,1,1,6,3,1987,2.0,1405,156201,161378,317579,1986
37.7600715,-122.249547,Single-family Attached,1,2,1,8,3,1950,2.0,1639,107109,210648,317757,1986
37.7292312,-122.2343331,Single-family Detached,1,1,1,5,3,1987,2.5,1627,152452,166912,319364,1986
37.7292312,-122.2343331,Single-family Detached,1,1,1,5,3,1987,2.5,1622,154237,166912,321149,1986
37.7689374,-122.2684682,Single-family Detached,1,1,2,6,3,1900,1.5,1736,81939,240354,322293,1986
37.7292312,-122.2343331,Single-family Detached,1,1,1,6,3,1987,2.5,1632,161914,171732,333646,1986
37.7740433,-122.2826015,Single-family Detached,1,1,1,8,5,1991,3.5,2487,89258,252272,341530,1986
37.7468843,-122.2521395,Single-family Detached,1,1,1,7,3,1987,2.5,1736,166376,193154,359530,1986
37.7445057,-122.2503447,Single-family Detached,1,1,1,9,3,1987,2.0,1958,148525,219217,367742,1986
37.7466012,-122.2520287,Single-family Detached,1,1,1,8,4,1987,3.0,2077,170125,204579,374704,1986
37.7412653,-122.2502118,Single-family Detached,1,1,2,8,4,1986,2.5,2188,145851,237441,383292,1986
37.7588744,-122.2292928,Single-family Detached,1,1,1,9,4,1912,3.5,2331,207579,195425,403004,1986
37.7408609,-122.2454921,Single-family Detached,1,1,0,0,0,1980,0.0,2032,191848,222879,414727,1986
37.7405853,-122.2495692,Single-family Detached,1,1,1,7,3,1986,2.5,2076,169340,255650,424990,1986
37.7441937,-122.2499015,Single-family Detached,1,1,1,7,3,1987,2.0,1809,219396,209042,428438,1986
37.7441766,-122.2495913,Single-family Detached,1,1,1,9,4,1987,2.5,2256,181372,255991,437363,1986
37.7615549,-122.2690885,Single-family Detached,1,1,2,7,4,1965,3.0,2544,109252,382382,491634,1986
37.741725,-122.2422347,Single-family Detached,1,1,0,0,0,1979,0.0,2774,191983,315857,507840,1986
37.7675999,-122.2633948,Single-family Detached,1,1,2,8,4,1902,1.5,2520,163878,349607,513485,1986
37.7634365,-122.229736,Single-family Detached,1,1,1,7,3,1926,2.0,2032,440577,164591,605168,1986
37.7660368,-122.2637407,Single-family Detached,1,1,2,8,5,1947,3.0,3054,172979,578809,751788,1986
37.7724129,-122.2656324,Single-family Detached,1,1,1,5,2,1900,1.0,1041,43266,12105,55371,1987
37.7736843,-122.2806078,Single-family Detached,1,1,2,9,5,1890,2.0,2004,10772,58824,69596,1987
37.7608106,-122.2428551,Single-family Detached,1,1,2,6,3,1905,1.5,2405,62099,24436,86535,1987
37.7609474,-122.2646133,Single-family Detached,1,1,1,6,4,1963,2.0,1575,44837,51114,95951,1987
37.7306353,-122.2322625,Single-family Detached,1,1,1,6,3,1964,2.0,1397,46904,52385,99289,1987
37.7512601,-122.2402849,Townhouse,1,1,2,6,3,1972,2.5,1472,49321,50442,99763,1987
37.7717839,-122.2835318,Single-family Detached,1,1,1,3,1,1912,1.0,420,40523,75333,115856,1987
37.766778,-122.261999,Single-family Detached,1,1,2,7,3,1907,3.0,3214,67928,48648,116576,1987
37.7728574,-122.2872088,Single-family Detached,1,1,1,5,2,1940,1.0,911,93201,41422,134623,1987
37.7591892,-122.2483235,Single-family Detached,1,1,1,6,3,1900,1.0,1435,134649,19279,153928,1987
37.7602104,-122.2494584,Single-family Attached,1,3,2,13,5,1914,3.0,3031,174993,41871,216864,1987
37.7766177,-122.2810066,Single-family Detached,1,1,1,6,3,1900,1.0,1273,117820,108930,226750,1987
37.7707635,-122.2562526,Single-family Attached,1,2,0,0,0,1910,0.0,2050,78547,160664,239211,1987
37.761283,-122.266718,Single-family Detached,1,1,1,5,3,1964,2.0,1485,74316,173405,247721,1987
37.7336278,-122.2394426,Single-family Detached,1,1,1,6,4,1957,2.0,1196,161956,88776,250732,1987
37.761819,-122.2283177,Single-family Detached,1,1,1,6,2,1930,2.0,1338,100683,151024,251707,1987
37.7720243,-122.270244,Single-family Detached,1,1,1,3,1,1920,1.0,717,113409,138611,252020,1987
37.777159,-122.2655881,Single-family Detached,1,1,1,6,3,1966,2.0,1350,105009,157513,262522,1987
37.7530071,-122.235354,Single-family Detached,1,1,1,5,2,1939,1.0,1018,107109,160664,267773,1987
37.7768276,-122.2825128,Single-family Attached,1,3,2,12,6,1965,3.0,2924,107634,161013,268647,1987
37.7730156,-122.2501231,Single-family Attached,1,3,2,12,5,1900,3.0,3655,202437,67861,270298,1987
37.7354646,-122.2340354,Single-family Detached,1,1,1,6,3,1949,2.0,1213,126710,158704,285414,1987
37.7755953,-122.2676576,Single-family Detached,1,1,1,5,2,1895,1.0,982,89257,208267,297524,1987
37.754696,-122.2369052,Single-family Detached,1,1,1,5,2,1925,1.0,1444,119962,179944,299906,1987
37.7664711,-122.2306336,Single-family Detached,1,1,1,4,2,1938,1.5,1054,122640,183871,306511,1987
37.7590997,-122.2572729,Single-family Detached,1,1,1,6,3,1961,2.0,1461,127760,192516,320276,1987
37.7622012,-122.2453813,Single-family Detached,1,1,1,7,3,1922,2.0,1464,113759,208233,321992,1987
37.7452769,-122.2538012,Single-family Detached,1,1,1,6,3,1988,2.0,1405,152788,175365,328153,1987
37.7744764,-122.2884935,Single-family Detached,1,1,1,8,5,1944,2.0,1484,119605,217982,337587,1987
37.7454324,-122.2530479,Single-family Detached,1,1,1,7,3,1988,2.5,1683,148703,189583,338286,1987
37.7427148,-122.252983,Single-family Detached,1,1,1,6,3,1989,2.0,1405,101858,237670,339528,1987
37.7454433,-122.2545989,Single-family Detached,1,1,1,7,3,1988,2.5,1683,176940,185165,362105,1987
37.7396755,-122.2391766,Single-family Detached,1,1,1,7,4,1984,2.5,2094,146397,219596,365993,1987
37.7453858,-122.2549091,Single-family Detached,1,1,1,8,3,1988,2.5,1736,192866,188666,381532,1987
37.7443683,-122.2533581,Single-family Detached,1,1,1,8,3,1988,2.5,1736,194791,188491,383282,1987
37.7531851,-122.2426779,Single-family Detached,1,1,1,7,3,1962,2.0,1707,165914,248871,414785,1987
37.7403008,-122.2415256,Single-family Detached,1,1,0,0,0,1979,0.0,2310,215592,202454,418046,1987
37.7425917,-122.2523389,Single-family Detached,1,1,1,8,4,1989,3.0,2073,125835,293325,419160,1987
37.7469569,-122.2482397,Single-family Detached,1,1,1,7,3,1988,3.0,1817,218418,211068,429486,1987
37.7460852,-122.2503004,Single-family Detached,1,1,1,9,3,1988,2.0,1951,222073,224751,446824,1987
37.7421512,-122.2525605,Single-family Detached,1,1,1,8,4,1988,3.0,2335,222609,229036,451645,1987
37.742679,-122.2393539,Single-family Detached,1,1,2,10,3,1980,3.0,2774,218467,234902,453369,1987
37.7646375,-122.2655881,Single-family Detached,1,1,1,6,3,1963,3.0,1799,208705,255084,463789,1987
37.7462602,-122.2512532,Single-family Detached,1,1,1,9,4,1988,2.5,2256,224394,263489,487883,1987
37.767401,-122.254266,Single-family Detached,1,1,2,12,4,1895,2.5,2750,161713,335040,496753,1987
37.7410874,-122.2473755,Single-family Detached,1,1,1,9,4,1986,2.5,2350,189583,352033,541616,1987
37.7432369,-122.2424119,Single-family Detached,1,1,1,10,4,1986,3.0,2721,197617,367028,564645,1987
37.7770193,-122.2828248,Single-family Attached,2,3,2,24,12,1900,5.0,4625,126010,439548,565558,1987
37.7466843,-122.248705,Single-family Detached,1,1,1,10,4,1988,3.0,2656,280549,286149,566698,1987
37.7598639,-122.2404619,Single-family Detached,1,1,1,5,3,1900,1.0,967,34076,8967,43043,1988
37.7760269,-122.2595112,Single-family Detached,1,1,2,8,4,1904,2.0,1548,37215,17486,54701,1988
37.7610105,-122.2502561,Single-family Detached,1,1,2,5,2,1905,1.0,835,42595,13002,55597,1988
37.7540982,-122.2334592,Single-family Detached,1,1,1,5,3,1954,1.0,1164,42147,36542,78689,1988
37.7737045,-122.283709,Single-family Detached,1,1,1,6,2,1938,1.5,1248,50442,36766,87208,1988
37.7749661,-122.2574474,Single-family Attached,2,3,1,12,6,1942,3.0,1974,54029,40802,94831,1988
37.7762374,-122.2590396,Single-family Attached,1,2,0,11,5,1895,1.5,2234,96087,144131,240218,1988
37.775783,-122.2576233,Single-family Detached,1,1,1,6,3,1941,1.0,1050,96258,145903,242161,1988
37.7751088,-122.2612014,Single-family Detached,1,1,2,6,3,1895,2.0,1679,91007,164319,255326,1988
37.7768291,-122.2688005,Single-family Attached,1,2,2,11,5,1903,3.0,2717,105009,157513,262522,1988
37.7694778,-122.2405949,Single-family Detached,1,1,2,6,3,1915,1.0,1112,79787,186169,265956,1988
37.7303662,-122.2407628,Townhouse,1,1,2,5,3,1970,1.5,1320,80644,187885,268529,1988
37.7612781,-122.2425449,Single-family Detached,1,1,2,6,3,1910,1.5,1878,109209,163814,273023,1988
37.7726003,-122.2792787,Single-family Detached,1,1,1,5,2,1910,1.0,1052,82360,192175,274535,1988
37.7688235,-122.2381905,Single-family Detached,1,1,2,6,3,1880,1.0,1329,109909,164864,274773,1988
37.7712923,-122.2544216,Single-family Detached,1,1,1,6,3,1910,1.0,1388,105009,175015,280024,1988
37.7729477,-122.2462587,Single-family Detached,1,1,1,5,2,1905,1.0,1182,112009,170564,282573,1988
37.7745885,-122.2728989,Single-family Detached,1,1,1,6,3,1920,1.0,1140,85407,198992,284399,1988
37.775321,-122.265609,Single-family Detached,1,1,1,6,2,1900,1.0,1254,83733,202662,286395,1988
37.7567763,-122.240196,Single-family Detached,1,1,1,5,2,1923,1.0,1014,87857,204592,292449,1988
37.7333267,-122.2461854,Townhouse,1,1,2,5,3,1967,2.5,1584,88881,207103,295984,1988
37.7303006,-122.2377584,Single-family Detached,1,1,1,5,3,1987,2.0,1112,156915,141027,297942,1988
37.7372795,-122.2510537,Single-family Detached,1,1,1,4,2,1989,2.5,1198,90482,211243,301725,1988
37.762134,-122.24643,Single-family Detached,1,1,1,5,2,1922,1.0,1251,93513,217912,311425,1988
37.7753912,-122.2701519,Single-family Detached,1,1,1,5,2,1936,1.5,1582,141762,173264,315026,1988
37.7605309,-122.2480123,Single-family Detached,1,1,1,5,2,1908,1.0,1332,126010,189016,315026,1988
37.7693256,-122.2609799,Single-family Detached,1,1,2,9,4,1881,2.5,2448,67380,255692,323072,1988
37.737511,-122.250087,Single-family Detached,1,1,1,5,3,1989,2.5,1525,153838,171339,325177,1988
37.7389138,-122.2452348,Townhouse,1,1,2,7,3,1978,2.5,1725,115509,215551,331060,1988
37.7371908,-122.2501231,Single-family Detached,1,1,1,5,3,1989,2.5,1525,167139,168189,335328,1988
37.7774779,-122.2706392,Single-family Detached,1,1,1,5,2,1907,2.0,1362,102383,238895,341278,1988
37.735678,-122.249807,Single-family Detached,1,1,1,5,3,1989,2.5,1525,120109,241420,361529,1988
37.7362075,-122.24968,Single-family Detached,1,1,1,6,3,1989,2.5,1706,120109,243650,363759,1988
37.7350988,-122.2492811,Single-family Detached,1,1,1,7,3,1989,2.5,1812,120109,246081,366190,1988
37.7604051,-122.2639487,Single-family Detached,1,1,1,6,3,1965,2.0,1396,110259,257272,367531,1988
37.7298611,-122.2329052,Single-family Detached,1,1,1,7,4,1964,2.0,1507,110500,257549,368049,1988
37.7738551,-122.2795638,Single-family Attached,2,2,1,0,0,1897,0.0,1976,110672,258235,368907,1988
37.7414679,-122.2430767,Single-family Detached,1,1,1,9,4,1980,3.0,2774,148237,233342,381579,1988
37.7470072,-122.244229,Single-family Detached,1,1,1,5,2,1986,2.0,1292,163005,244680,407685,1988
37.7467126,-122.2510537,Townhouse,1,1,0,0,5,1979,3.0,2424,164035,246224,410259,1988
37.74553,-122.2516298,Single-family Detached,1,1,1,6,3,1987,2.5,1652,164164,246246,410410,1988
37.7443462,-122.2437858,Single-family Detached,1,1,1,5,3,1985,2.0,1522,169764,254821,424585,1988
37.7351884,-122.2508141,Single-family Detached,1,1,1,6,3,1989,2.5,1706,120109,307137,427246,1988
37.7642265,-122.2690663,Single-family Detached,1,1,2,9,4,1987,3.0,2211,122510,313276,435786,1988
37.7702687,-122.2678922,Single-family Detached,1,1,2,8,4,1908,2.0,2182,141557,330301,471858,1988
37.7425046,-122.254333,Single-family Detached,1,1,1,7,3,1989,2.5,2205,267157,213451,480608,1988
37.7427767,-122.2563714,Single-family Detached,1,1,1,7,3,1989,2.5,2205,282428,232464,514892,1988
37.7650725,-122.2339024,Single-family Detached,1,1,2,8,4,1920,1.5,2410,131262,399311,530573,1988
37.7412109,-122.2389107,Single-family Detached,1,1,1,9,4,1984,3.0,2339,199167,337498,536665,1988
37.7420482,-122.2566816,Single-family Detached,1,1,1,8,4,1989,3.0,2299,326526,224433,550959,1988
37.742892,-122.2437858,Single-family Detached,1,1,1,10,4,1985,3.0,2705,221393,332178,553571,1988
37.7412443,-122.2555295,Single-family Detached,1,1,1,9,4,1989,3.0,2335,408309,245484,653793,1988
37.7669767,-122.2611022,Single-family Detached,1,1,1,10,4,1882,3.0,3827,176415,484432,660847,1988
37.7652608,-122.2586092,Single-family Detached,1,2,3,14,6,1897,3.0,5429,199517,465539,665056,1988
37.747673,-122.248419,Single-family Detached,1,1,1,9,4,1989,3.0,2576,387658,312401,700059,1988
37.7661431,-122.2571247,Single-family Detached,1,1,2,7,4,1908,2.0,2818,218770,510465,729235,1988
37.747303,-122.252536,Single-family Detached,1,1,2,12,5,1990,3.0,3964,364435,604754,969189,1988
37.732605,-122.241131,Townhouse,1,1,2,7,4,1970,2.0,1730,23315,67480,90795,1989
37.7775017,-122.2716583,Single-family Detached,1,1,1,5,2,1908,1.0,976,73909,17669,91578,1989
37.7528681,-122.2339467,Single-family Detached,1,1,1,6,3,1960,2.0,1602,47527,61203,108730,1989
37.7627963,-122.250389,Single-family Detached,1,1,1,6,3,1910,2.0,1529,90501,28012,118513,1989
37.7665529,-122.2566373,Single-family Attached,1,2,2,11,6,1895,2.0,3678,93300,56738,150038,1989
37.7770107,-122.275823,Single-family Detached,1,1,1,5,1,1920,1.0,770,60559,141305,201864,1989
37.7770445,-122.2759559,Single-family Detached,1,1,1,4,2,1940,1.0,864,65606,153081,218687,1989
37.7629173,-122.234124,Single-family Detached,1,1,2,8,4,1956,2.0,3159,66368,158553,224921,1989
37.7579953,-122.2381573,Single-family Attached,1,2,1,8,4,1951,2.0,1550,206681,39593,246274,1989
37.762495,-122.2510094,Single-family Attached,1,4,2,21,9,1969,9.5,4858,123527,124423,247950,1989
37.7392839,-122.2456804,Townhouse,1,1,0,0,0,1979,0.0,1534,148836,137465,286301,1989
37.7770039,-122.2760889,Single-family Attached,1,3,0,0,0,1906,0.0,2316,120109,175117,295226,1989
37.7705184,-122.2725339,Single-family Detached,1,1,1,7,4,1912,1.5,1661,92655,216197,308852,1989
37.7756102,-122.2873733,Single-family Detached,1,1,1,5,2,1900,1.0,1375,93685,218599,312284,1989
37.7548451,-122.2354094,Single-family Detached,1,1,1,4,2,1929,1.0,858,97631,227521,325152,1989
37.7347162,-122.2486718,Townhouse,1,1,2,6,3,1968,2.5,1584,98146,228551,326697,1989
37.7315408,-122.2343628,Townhouse,1,1,2,8,3,1975,2.5,2004,102779,239532,342311,1989
37.7354048,-122.2509651,Single-family Detached,1,1,1,4,2,1989,2.5,1198,102951,245881,348832,1989
37.773122,-122.2547762,Single-family Detached,1,1,1,7,2,1927,1.0,1164,108098,252230,360328,1989
37.7574322,-122.2318192,Single-family Detached,1,1,1,6,2,1918,1.0,1230,111187,259436,370623,1989
37.757937,-122.2370049,Single-family Detached,1,1,1,5,2,1920,1.0,1317,114222,266293,380515,1989
37.7390705,-122.2517517,Single-family Detached,1,1,1,6,3,1989,2.5,1691,120109,266128,386237,1989
37.7336207,-122.245292,Townhouse,1,1,2,6,4,1968,2.5,1628,116072,270835,386907,1989
37.7471145,-122.250737,Townhouse,1,1,1,4,2,1984,1.5,1437,118764,270667,389431,1989
37.7357335,-122.2507435,Single-family Detached,1,1,1,6,3,1989,2.5,1706,120109,286546,406655,1989
37.738737,-122.2509208,Single-family Detached,1,1,1,7,3,1990,2.5,1972,180850,267672,448522,1989
37.762675,-122.2626194,Single-family Detached,1,1,1,6,3,1963,2.0,1240,136259,317937,454196,1989
37.7738727,-122.2612203,Single-family Detached,1,1,1,6,3,1885,1.5,1730,137954,321893,459847,1989
37.7585428,-122.2416142,Single-family Detached,1,1,1,8,4,1915,2.0,2124,117418,342556,459974,1989
37.752707,-122.2364288,Single-family Detached,1,1,1,6,3,1950,1.0,1406,139286,325002,464288,1989
37.7741723,-122.2594175,Single-family Attached,1,3,0,0,0,1965,0.0,2100,154426,360329,514755,1989
37.7592455,-122.2318636,Single-family Detached,1,1,1,9,6,1920,2.0,2254,151398,367335,518733,1989
37.7407093,-122.241592,Single-family Detached,1,1,1,7,2,1979,2.0,2020,202470,321547,524017,1989
37.7591968,-122.2298247,Single-family Detached,1,1,2,8,5,1912,3.0,2253,137782,390319,528101,1989
37.7683715,-122.2445835,Single-family Attached,1,3,2,15,7,1900,4.0,2961,214481,314321,528802,1989
37.744452,-122.255239,Single-family Detached,1,1,1,6,3,1990,2.0,1405,387412,147698,535110,1989
37.7389626,-122.2483505,Single-family Detached,1,1,1,6,3,1990,2.5,1691,371600,179996,551596,1989
37.7428451,-122.2576122,Single-family Detached,1,1,1,10,4,1990,3.0,2205,345057,223403,568460,1989
37.7385389,-122.2483948,Single-family Detached,1,1,1,7,3,1990,2.5,1972,406253,204388,610641,1989
37.7386676,-122.2482175,Single-family Detached,1,1,1,6,4,1990,3.0,2357,382029,229780,611809,1989
37.7441626,-122.2556181,Single-family Detached,1,1,1,8,4,1990,3.0,2069,407094,210444,617538,1989
37.7433479,-122.2563936,Single-family Detached,1,1,1,9,4,1990,3.0,2335,419010,212936,631946,1989
37.744264,-122.255042,Single-family Detached,1,1,1,8,4,1990,3.0,2070,434514,210276,644790,1989
37.7767187,-122.2882277,Single-family Attached,1,4,2,16,8,1943,4.0,3092,194968,455374,650342,1989
37.7436131,-122.2547318,Single-family Detached,1,1,1,9,4,1989,3.0,2299,200582,467740,668322,1989
37.7461883,-122.2531365,Single-family Detached,1,1,1,7,3,1987,2.5,1736,211117,484644,695761,1989
37.7670381,-122.248705,Single-family Attached,3,3,2,10,4,1925,2.5,2612,210276,491205,701481,1989
37.7457504,-122.2517628,Single-family Detached,1,1,1,8,4,1987,3.0,2077,213304,492719,706023,1989
37.7383522,-122.2479073,Single-family Detached,1,1,1,10,4,1990,3.0,2608,497597,252060,749657,1989
37.7687514,-122.2592553,Single-family Detached,1,1,1,6,2,1925,1.0,1171,42147,27575,69722,1990
37.7726636,-122.2512753,Single-family Attached,1,3,0,0,0,1890,0.0,2984,51563,21297,72860,1990
37.7708723,-122.2725001,Single-family Detached,1,1,1,6,3,1912,1.0,1637,52908,23091,75999,1990
37.7656098,-122.2531365,Single-family Attached,1,3,0,0,0,1895,0.0,3891,53804,32731,86535,1990
37.7575775,-122.2259684,Single-family Detached,1,1,1,7,4,1947,1.5,1782,54701,39905,94606,1990
37.7356654,-122.2349661,Single-family Attached,1,2,2,10,6,1960,2.0,2437,44164,51563,95727,1990
37.7688429,-122.2712152,Single-family Detached,1,1,2,8,4,1915,2.0,2017,46980,59703,106683,1990
37.7647999,-122.264569,Single-family Detached,1,1,1,8,4,1963,2.0,1555,63893,52011,115904,1990
37.7620423,-122.265915,Single-family Detached,1,1,1,5,3,1964,2.0,1243,90469,50109,140578,1990
37.7310092,-122.2377584,Single-family Detached,1,1,1,8,3,1934,2.0,1803,32309,118171,150480,1990
37.7671994,-122.2684239,Single-family Detached,1,1,1,10,5,1965,3.5,2668,58736,93261,151997,1990
37.7555797,-122.2398414,Single-family Detached,1,1,2,7,5,1910,1.0,1817,41615,111473,153088,1990
37.7330172,-122.2389994,Single-family Detached,1,1,1,7,3,1966,2.0,1623,76051,91895,167946,1990
37.7533083,-122.2332376,Single-family Detached,1,1,1,9,5,1957,3.0,2460,42351,128223,170574,1990
37.737877,-122.245942,Townhouse,1,1,0,0,0,1977,0.0,2018,66483,145808,212291,1990
37.776684,-122.264676,Single-family Detached,1,1,1,4,2,1910,1.0,960,109825,108678,218503,1990
37.7782365,-122.2686454,Single-family Detached,1,1,1,7,4,1910,3.0,1353,85687,134702,220389,1990
37.7676265,-122.2381129,Single-family Attached,2,3,1,10,4,1895,3.0,1991,72834,148909,221743,1990
37.7562173,-122.2471539,Single-family Detached,1,1,1,7,3,1933,2.0,1712,100450,124268,224718,1990
37.7352179,-122.2349661,Single-family Detached,1,1,1,6,4,1922,2.0,2497,81542,145283,226825,1990
37.7737991,-122.2530479,Single-family Detached,1,1,1,6,2,1885,1.0,1070,91043,154628,245671,1990
37.738683,-122.244482,Townhouse,1,1,0,0,0,1978,0.0,1534,94721,182006,276727,1990
37.7692232,-122.2451427,Single-family Detached,1,1,1,6,2,1911,1.0,1132,113044,169566,282610,1990
37.7659256,-122.2385561,Single-family Detached,1,1,1,5,2,0,1.0,1092,85792,200182,285974,1990
37.7625096,-122.2385118,Single-family Attached,1,2,2,6,2,1916,2.0,1956,90671,213119,303790,1990
37.7298761,-122.2368276,Single-family Detached,1,1,1,6,3,1986,2.5,1632,129828,175896,305724,1990
37.754164,-122.2358083,Single-family Detached,1,1,1,5,2,1949,1.0,1168,97963,228581,326544,1990
37.7641159,-122.2665629,Single-family Detached,1,1,1,7,4,1963,2.0,1271,138950,208583,347533,1990
37.732237,-122.2382404,Townhouse,1,1,2,7,4,1974,2.5,1716,104890,244744,349634,1990
37.7594824,-122.2432983,Single-family Detached,1,1,1,7,3,1905,2.0,1340,109833,240614,350447,1990
37.7561017,-122.2413372,Single-family Detached,1,1,1,5,2,1923,1.0,1068,109343,255134,364477,1990
37.7741643,-122.28038,Single-family Detached,1,1,2,6,3,1915,1.0,1429,109511,255527,365038,1990
37.7754796,-122.2602931,Single-family Detached,1,1,1,4,2,1912,1.0,1236,109673,255629,365302,1990
37.7310509,-122.2410658,Townhouse,1,1,2,6,3,1970,2.5,1673,109848,256032,365880,1990
37.7755898,-122.2876834,Single-family Detached,1,1,2,6,3,1916,2.0,1334,96479,273618,370097,1990
37.7751636,-122.2862666,Single-family Detached,1,1,2,6,3,1895,1.0,1409,118595,276723,395318,1990
